OID_,SOURCE_ID,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,X,Y,CLUSTER_ID,IS_SEED
524,524,73.731999999999999,110.409999999999997,65.840000000000003,85.560274120000003,0.225443406000000,0.199183239000000,0.310037024000000,0.596322797000000,81.248000000000005,-0.028742869000000,-0.072941252000000,81.276742870000007,0.383164812000000,0.430384487000000,1.497450225000000,1.554979749000000,-93.530552439999994,44.077278659999998,1,0
525,525,76.272000000000006,112.109999999999999,68.361999999999995,87.672559609999993,0.215765587000000,0.190241106000000,0.298600233000000,0.609776113000000,79.585999999999999,-0.020756863000000,-0.063889322000000,79.606756860000004,0.367192885000000,0.413577320000000,1.469870988000000,1.524451081000000,-93.530552439999994,44.077239659999996,1,0
526,526,74.680999999999997,109.260000000000005,68.614999999999995,86.067836779999993,0.207906781000000,0.187989627000000,0.299836984000000,0.627997437000000,75.224000000000004,-0.018635867000000,-0.052261677000000,75.242635870000001,0.363145651000000,0.399338706000000,1.463022723000000,1.504882159000000,-93.531059440000007,44.077473660000003,1,0
527,527,74.688000000000002,110.900000000000006,66.709999999999994,86.269599600000006,0.221372364000000,0.195120374000000,0.304614815000000,0.601532913000000,80.402000000000001,-0.025116331000000,-0.069386202000000,80.427116330000004,0.375928417000000,0.423370706000000,1.484843616000000,1.541763143000000,-93.530552439999994,44.077200660000003,1,0
528,528,74.629999999999995,110.920000000000002,66.643000000000001,86.244174200000003,0.221878589000000,0.195580706000000,0.305196498000000,0.600820411000000,80.566999999999993,-0.025528068000000,-0.069866333000000,80.592528070000000,0.376750040000000,0.424249490000000,1.486265577000000,1.543356779000000,-93.530552439999994,44.077161660000002,1,0
529,529,79.034000000000006,114.030000000000001,71.902000000000001,90.220307509999998,0.203495551000000,0.181266316000000,0.288836434000000,0.630553363000000,77.123999999999995,-0.012765411000000,-0.050448737000000,77.136765409999995,0.350999668000000,0.391754096000000,1.442796771000000,1.488958070000000,-93.530552439999994,44.077122660000001,1,0
530,530,73.290999999999997,109.829999999999998,65.710999999999999,85.151110979999999,0.224885826000000,0.199534734000000,0.311208585000000,0.598297369000000,80.658000000000001,-0.029026010000000,-0.071673257000000,80.687026009999997,0.383789241000000,0.429335425000000,1.498546888000000,1.554027581000000,-93.530552439999994,44.077083660000000,1,0
531,531,74.513999999999996,111.060000000000002,66.436999999999998,86.217814799999999,0.223562334000000,0.196934915000000,0.306756088000000,0.598208176000000,81.168999999999997,-0.026746452000000,-0.071616715000000,81.195746450000001,0.379164555000000,0.427186465000000,1.490458169000000,1.548504495000000,-93.530552439999994,44.077044659999999,1,0
532,532,77.328000000000003,113.659999999999997,69.462999999999994,88.925668500000000,0.215254296000000,0.190231847000000,0.298967291000000,0.611147281000000,80.528999999999996,-0.020736338000000,-0.063013004000000,80.549736339999995,0.367176262000000,0.412637953000000,1.469842748000000,1.523291762000000,-93.530552439999994,44.077005659999998,1,0
533,533,73.140000000000001,110.349999999999994,66.143000000000001,85.442921589999997,0.226169014000000,0.202790343000000,0.317093748000000,0.599392841000000,81.417000000000002,-0.031862775000000,-0.071103580000000,81.448862770000005,0.389560432000000,0.431354715000000,1.508750342000000,1.560126619000000,-93.530552439999994,44.076966659999997,1,0
534,534,75.668999999999997,112.329999999999998,69.132000000000005,87.793431580000004,0.216150013000000,0.195006356000000,0.308420335000000,0.615436660000000,79.858999999999995,-0.024864369000000,-0.060456343000000,79.883864369999998,0.375724844000000,0.413849843000000,1.484491668000000,1.529834001000000,-93.530552439999994,44.076927660000003,1,0
535,535,74.087999999999994,109.939999999999998,66.927000000000007,85.741974690000006,0.218526164000000,0.194818180000000,0.306163056000000,0.608759323000000,78.864999999999995,-0.024772569000000,-0.064721564000000,78.889772570000005,0.375388807000000,0.418198548000000,1.483911025000000,1.535000956000000,-93.530552439999994,44.076888660000002,1,0
536,536,73.096000000000004,108.129999999999995,65.831999999999994,84.397816599999999,0.217721319000000,0.193316632000000,0.303603307000000,0.608822713000000,77.331999999999994,-0.023458459000000,-0.064621263000000,77.355458459999994,0.372704794000000,0.416867265000000,1.479287512000000,1.531756128000000,-93.530552439999994,44.076849660000001,1,0
537,537,73.224999999999994,108.019999999999996,66.914000000000001,84.671334029999997,0.213097909000000,0.191977710000000,0.304335657000000,0.619459359000000,75.900999999999996,-0.022183358000000,-0.057787145000000,75.923183359999996,0.370307571000000,0.408528651000000,1.475179242000000,1.520124672000000,-93.531059440000007,44.077434660000002,1,0
