OID_,SOURCE_ID,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,X,Y,CLUSTER_ID,IS_SEED
1093,1093,45.932000000000002,73.046000000000006,42.337000000000003,55.491405669999999,0.246726204000000,0.227890871000000,0.353779309000000,0.579593681000000,57.823000000000000,-0.054187149000000,-0.085386976000000,57.877187149999997,0.433279686000000,0.465787927000000,1.590307411000000,1.634058911000000,-93.538161410000001,44.065067569999997,3,0
1094,1094,47.430999999999997,74.887000000000000,42.487000000000002,56.753583440000000,0.249720475000000,0.224464102000000,0.343926545000000,0.567348138000000,59.856000000000002,-0.051476594000000,-0.093475319000000,59.907476590000002,0.427394312000000,0.471302323000000,1.578861926000000,1.637810388000000,-93.538161410000001,44.065028970000000,1,0
1095,1095,49.713999999999999,76.007999999999996,43.691000000000003,58.188204249999998,0.238818194000000,0.209143984000000,0.320537358000000,0.574821071000000,58.610999999999997,-0.037827085000000,-0.087600125000000,58.648827089999997,0.400758317000000,0.453521077000000,1.528905339000000,1.596090365000000,-93.538161410000001,44.064990369999997,1,0
1096,1096,51.820999999999998,79.760000000000005,46.436000000000000,61.110216649999998,0.237658907000000,0.212333088000000,0.328134359000000,0.582196590000000,61.262999999999998,-0.040505120000000,-0.082855008000000,61.303505119999997,0.406345931000000,0.451105124000000,1.539144362000000,1.596419906000000,-93.538161410000001,44.064951770000000,1,0
1097,1097,40.481999999999999,64.239999999999995,36.048999999999999,48.528686790000002,0.253396159000000,0.226867325000000,0.345958382000000,0.561161270000000,51.948999999999998,-0.053741182000000,-0.097828388000000,52.002741180000001,0.431524604000000,0.477513054000000,1.586878119000000,1.649363432000000,-93.539512410000000,44.064990369999997,3,0
1098,1098,52.567999999999998,80.962999999999994,47.347999999999999,62.075854399999997,0.236822206000000,0.212647250000000,0.329473330000000,0.584810345000000,62.009999999999998,-0.040733308000000,-0.081136008000000,62.050733309999998,0.406895168000000,0.449581937000000,1.540157510000000,1.594740179000000,-93.538161410000001,44.064913169999997,1,0
1099,1099,44.631000000000000,68.801000000000002,40.478000000000002,52.801427519999997,0.235700078000000,0.213079202000000,0.331304658000000,0.588334472000000,52.493000000000002,-0.041047365000000,-0.078823988000000,52.534047370000003,0.407649975000000,0.447543778000000,1.541551836000000,1.592513726000000,-93.538122810000004,44.065646569999998,1,0
1100,1100,43.109000000000002,68.277000000000001,39.936999999999998,52.009930390000001,0.243661202000000,0.225952992000000,0.352251256000000,0.584926110000000,53.508000000000003,-0.052367452000000,-0.081713950000000,53.560367450000001,0.429954750000000,0.460586503000000,1.583822404000000,1.624649151000000,-93.538122810000004,44.065607970000002,3,0
1101,1101,42.656999999999996,66.305999999999997,39.488000000000000,50.909748340000000,0.234995832000000,0.217036976000000,0.340395826000000,0.595541882000000,50.466999999999999,-0.044366154000000,-0.074252110000000,50.511366150000001,0.414546709000000,0.445992330000000,1.554399044000000,1.594874089000000,-93.538122810000004,44.065569369999999,1,0
1102,1102,42.737000000000002,67.046000000000006,39.887000000000000,51.356888710000000,0.237490541000000,0.221427726000000,0.347788142000000,0.594919906000000,51.468000000000004,-0.048200708000000,-0.074859357000000,51.516200710000000,0.422156993000000,0.450096426000000,1.568804549000000,1.605276084000000,-93.538122810000004,44.065530770000002,1,0
1103,1103,44.552000000000000,69.605000000000004,41.469000000000001,53.383563920000000,0.236153105000000,0.219460918000000,0.344664869000000,0.595776166000000,53.189000000000000,-0.046471669000000,-0.074206110000000,53.235471670000003,0.418753377000000,0.447871734000000,1.562331657000000,1.600088728000000,-93.538122810000004,44.065492169999999,1,0
1104,1104,45.796999999999997,70.441000000000003,41.110999999999997,54.004364060000000,0.236946310000000,0.212013283000000,0.328031201000000,0.583623174000000,53.973999999999997,-0.040198540000000,-0.081891846000000,54.014198540000002,0.405786607000000,0.449862855000000,1.538113850000000,1.594406977000000,-93.538122810000004,44.065453570000003,1,0
1105,1105,46.287999999999997,71.134000000000000,42.314999999999998,54.751511780000001,0.232445825000000,0.211595783000000,0.330808047000000,0.594863216000000,53.664999999999999,-0.039632646000000,-0.074453633000000,53.704632650000001,0.405056081000000,0.441870890000000,1.536769789000000,1.583387383000000,-93.538122810000004,44.065414969999999,1,0
1106,1106,44.658000000000001,70.052000000000007,40.841999999999999,53.446822890000000,0.242034716000000,0.221375643000000,0.343775383000000,0.583024039000000,54.603999999999999,-0.048413392000000,-0.082758177000000,54.652413390000000,0.422066976000000,0.458069660000000,1.568632720000000,1.615991585000000,-93.538122810000004,44.065376370000003,1,0
1107,1107,45.024000000000001,70.417000000000002,40.573999999999998,53.640668470000001,0.243940786000000,0.219965177000000,0.339174803000000,0.576196089000000,55.235999999999997,-0.047324937000000,-0.087256995000000,55.283324940000000,0.419626844000000,0.461545326000000,1.563988095000000,1.619137735000000,-93.538122810000004,44.065337769999999,1,0
