OID_,SOURCE_ID,Red__6152022_,Green__6152022_,Blue__6152022_,BI__6152022_,GLI__6152022_,NGRDI__6152022_,VARI__6152022_,BGI__6152022_,ExG__6152022_,ExR__6152022_,ExB__6152022_,ExGR__6152022_,MGRVI__6152022_,RGBVI__6152022_,GRRI__6152022_,VEG__6152022_,Red__6232022_,Green__6232022_,Blue__6232022_,BI__6232022_,GLI__6232022_,NGRDI__6232022_,VARI__6232022_,BGI__6232022_,ExG__6232022_,ExR__6232022_,ExB__6232022_,ExGR__6232022_,MGRVI__6232022_,RGBVI__6232022_,GRRI__6232022_,VEG__6232022_,Red__6282022_,Green__6282022_,Blue__6282022_,BI__6282022_,GLI__6282022_,NGRDI__6282022_,VARI__6282022_,BGI__6282022_,ExG__6282022_,ExR__6282022_,ExB__6282022_,ExGR__6282022_,MGRVI__6282022_,RGBVI__6282022_,GRRI__6282022_,VEG__6282022_,Red__7132022_,Green__7132022_,Blue__7132022_,BI__7132022_,GLI__7132022_,NGRDI__7132022_,VARI__7132022_,BGI__7132022_,ExG__7132022_,ExR__7132022_,ExB__7132022_,ExGR__7132022_,MGRVI__7132022_,RGBVI__7132022_,GRRI__7132022_,VEG__7132022_,Elevation_,Moisture__,X,Y,CLUSTER_ID,IS_SEED
11,11,37.924999999999997,58.408000000000001,31.934000000000001,44.232644219999997,0.251544127000000,0.212627033000000,0.318063945000000,0.546740173000000,46.957000000000001,-0.041421410000000,-0.106811573000000,46.998421409999999,0.406859830000000,0.476009519000000,1.540092287000000,1.630844718000000,62.712000000000003,89.007000000000005,53.113000000000000,69.942909490000005,0.211643111000000,0.173313824000000,0.266667343000000,0.596728347000000,62.189000000000000,-0.005908257000000,-0.071516169000000,62.194908259999998,0.336519385000000,0.408015253000000,1.419297742000000,1.500028123000000,21.998000000000001,39.085000000000001,20.106999999999999,28.377459819999999,0.299854500000000,0.279734132000000,0.417000195000000,0.514442881000000,36.064999999999998,-0.102079074000000,-0.134686538000000,36.167079070000000,0.518866357000000,0.550939304000000,1.776752432000000,1.830736667000000,72.453000000000003,106.640000000000001,63.113000000000000,82.874961189999993,0.222774519000000,0.190889650000000,0.294766339000000,0.591832333000000,77.713999999999999,-0.021493274000000,-0.075480376000000,77.735493270000006,0.368356798000000,0.426430979000000,1.471850717000000,1.541072133000000,1145.859144000000015,18.241530149999999,-93.529936169999999,44.077338449999999,2,0
12,12,36.585999999999999,57.595999999999997,31.669000000000000,43.431018770000001,0.255861366000000,0.223078720000000,0.336090093000000,0.549847212000000,46.936999999999998,-0.050659907000000,-0.105357923000000,46.987659909999998,0.425007326000000,0.482280053000000,1.574263379000000,1.651771719000000,63.890999999999998,91.158000000000001,56.219000000000001,72.000964819999993,0.205689987000000,0.175860534000000,0.275898007000000,0.616720419000000,62.206000000000003,-0.008096825000000,-0.058936517000000,62.214096820000002,0.341169737000000,0.396405983000000,1.426773724000000,1.488865410000000,22.346000000000000,39.496000000000002,20.657000000000000,28.786509460000001,0.295003894000000,0.277319621000000,0.416413743000000,0.523014989000000,35.988999999999997,-0.099535752000000,-0.128197918000000,36.088535749999998,0.515030238000000,0.543316099000000,1.767475163000000,1.814343266000000,74.674000000000007,107.430000000000007,64.903000000000006,84.320441540000004,0.212401640000000,0.179875236000000,0.279485670000000,0.604142232000000,75.283000000000001,-0.011685499000000,-0.067066116000000,75.294685500000000,0.348475512000000,0.408514255000000,1.438653347000000,1.507430877000000,1145.904367999999977,18.304891479999998,-93.529936169999999,44.077299449999998,1,0
13,13,35.811999999999998,55.430999999999997,30.780999999999999,42.041903959999999,0.249466062000000,0.215019234000000,0.324484800000000,0.555302989000000,44.268999999999998,-0.043386547000000,-0.101107979000000,44.312386549999999,0.411034977000000,0.471928626000000,1.547833129000000,1.627861703000000,62.930000000000000,88.686000000000007,54.317999999999998,70.180331100000004,0.204073043000000,0.169876530000000,0.264712533000000,0.612475475000000,60.124000000000002,-0.002835860000000,-0.061382773000000,60.126835860000000,0.330223460000000,0.394115227000000,1.409280153000000,1.480064645000000,23.489999999999998,39.154000000000003,21.052000000000000,29.028735879999999,0.274855515000000,0.250047890000000,0.376610887000000,0.537671758000000,33.765999999999998,-0.074890078000000,-0.115671000000000,33.840890080000001,0.470667772000000,0.512207182000000,1.666836952000000,1.728782967000000,70.899000000000001,104.760000000000005,62.000999999999998,81.333572000000004,0.223760294000000,0.192765529000000,0.297920076000000,0.591838488000000,76.620000000000005,-0.023148195000000,-0.075564251000000,76.643148190000005,0.371718536000000,0.428018805000000,1.477594889000000,1.545075733000000,1145.943819000000076,18.371018790000001,-93.529936169999999,44.077260449999997,1,0
14,14,35.295999999999999,55.533000000000001,31.870999999999999,42.211698009999999,0.246301190000000,0.222803290000000,0.343244343000000,0.573911008000000,43.899000000000001,-0.049866341000000,-0.088945395000000,43.948866340000002,0.424532244000000,0.465448574000000,1.573351088000000,1.627749117000000,63.119999999999997,89.974999999999994,56.149000000000001,71.256216629999997,0.202797951000000,0.175413959000000,0.277009882000000,0.624051125000000,60.680999999999997,-0.007680029000000,-0.054321271000000,60.688680030000000,0.340355169000000,0.391024242000000,1.425459442000000,1.482107067000000,22.062000000000001,38.781999999999996,20.646000000000001,28.384459860000000,0.289809765000000,0.274801131000000,0.415941092000000,0.532360373000000,34.856000000000002,-0.096885507000000,-0.121212419000000,34.952885510000002,0.511012792000000,0.535102034000000,1.757864201000000,1.797126733000000,72.224999999999994,104.609999999999999,63.606999999999999,82.068169170000004,0.212686783000000,0.183136822000000,0.286015826000000,0.608039384000000,73.388000000000005,-0.014535730000000,-0.064714983000000,73.402535729999997,0.354387799000000,0.408645629000000,1.448390447000000,1.510989582000000,1145.946736999999985,18.492836000000000,-93.529936169999999,44.077221450000003,1,0
15,15,36.954000000000001,57.860999999999997,32.682000000000002,43.899911009999997,0.248632376000000,0.220503085000000,0.336487857000000,0.564836418000000,46.085999999999999,-0.048043483000000,-0.094952822000000,46.134043480000003,0.420557964000000,0.469784990000000,1.565757428000000,1.631139004000000,62.473999999999997,89.219999999999999,52.942000000000000,69.919154359999993,0.214472395000000,0.176315477000000,0.270840084000000,0.593387133000000,63.024000000000001,-0.008583045000000,-0.073795422000000,63.032583050000000,0.341999176000000,0.412924292000000,1.428114095000000,1.509055674000000,22.722000000000001,39.198000000000000,21.518000000000001,28.958572780000001,0.278515281000000,0.266085271000000,0.407801594000000,0.548956579000000,34.155999999999999,-0.088535200000000,-0.108737026000000,34.244535200000001,0.496983434000000,0.517203193000000,1.725112226000000,1.756673388000000,72.042000000000002,106.790000000000006,63.718000000000004,82.974167440000002,0.222762924000000,0.194305270000000,0.301857289000000,0.596666355000000,77.819999999999993,-0.024453515000000,-0.072499691000000,77.844453509999994,0.374472503000000,0.426005318000000,1.482329752000000,1.544193047000000,1145.992330000000038,18.644468100000001,-93.529936169999999,44.077182450000002,1,0
16,16,41.366000000000000,56.726999999999997,32.853000000000002,44.752720940000003,0.209060440000000,0.156596291000000,0.235453709000000,0.579142207000000,39.234999999999999,0.009052587000000,-0.081963557000000,39.225947410000003,0.305696179000000,0.406155943000000,1.371343616000000,1.480706891000000,67.046000000000006,92.930000000000007,54.776000000000003,73.329305629999993,0.208130472000000,0.161799270000000,0.246045627000000,0.589432906000000,64.037999999999997,0.004351065000000,-0.075638876000000,64.033648929999998,0.315343170000000,0.403255846000000,1.386063300000000,1.482568117000000,29.146000000000001,41.828000000000003,23.849000000000000,32.495362239999999,0.224374501000000,0.178685152000000,0.269114058000000,0.570168308000000,30.661000000000001,-0.010794849000000,-0.089001614000000,30.671794850000001,0.346313087000000,0.431335256000000,1.435119742000000,1.534247290000000,77.329999999999998,103.959999999999994,68.813999999999993,84.701391360000002,0.174476931000000,0.146891720000000,0.236761620000000,0.661927664000000,61.776000000000003,0.017200844000000,-0.030468925000000,61.758799160000002,0.287578313000000,0.340149530000000,1.344368292000000,1.397628579000000,1147.202086999999892,19.409572650000001,-93.529897169999998,44.077923450000000,4,0
17,17,34.271000000000001,53.418999999999997,30.585000000000001,40.675681630000000,0.244516407000000,0.218360132000000,0.335312144000000,0.572549093000000,41.981999999999999,-0.045991122000000,-0.089621644000000,42.027991120000003,0.416844634000000,0.462716128000000,1.558723119000000,1.618919552000000,58.274000000000001,84.959000000000003,49.363000000000000,65.956037190000004,0.224391562000000,0.186304832000000,0.284276127000000,0.581021434000000,62.280999999999999,-0.017525805000000,-0.082300775000000,62.298525810000001,0.360110415000000,0.430076222000000,1.457922916000000,1.540759896000000,23.446000000000002,37.631999999999998,20.024000000000001,28.088211739999998,0.267775027000000,0.232260388000000,0.345544892000000,0.532100340000000,31.794000000000000,-0.059278439000000,-0.118349732000000,31.853278440000000,0.440744845000000,0.502046857000000,1.605049902000000,1.691628557000000,68.489000000000004,97.832999999999998,59.726999999999997,77.091619820000005,0.208254858000000,0.176428855000000,0.275284957000000,0.610499525000000,67.450000000000003,-0.008619370000000,-0.062885481000000,67.458619369999994,0.342205821000000,0.401162209000000,1.428448364000000,1.495069691000000,1146.955680000000029,19.086146100000001,-93.529897169999998,44.077884449999999,2,0
18,18,34.481000000000002,53.941000000000003,29.536999999999999,40.706286210000002,0.255171611000000,0.220080975000000,0.330474654000000,0.547579763000000,43.863999999999997,-0.048047203000000,-0.106725218000000,43.912047200000003,0.419827346000000,0.481445924000000,1.564368783000000,1.647104775000000,55.807000000000002,84.697000000000003,48.366000000000000,64.877507690000002,0.238409603000000,0.205616922000000,0.313551412000000,0.571047381000000,65.221000000000004,-0.034771007000000,-0.089927463000000,65.255771010000004,0.394552814000000,0.453209444000000,1.517676994000000,1.591749797000000,21.956000000000000,37.655999999999999,20.408000000000001,27.788047410000001,0.279989123000000,0.263369791000000,0.400469340000000,0.541958785000000,32.948000000000000,-0.086448388000000,-0.113531617000000,33.034448390000001,0.492572928000000,0.519758339000000,1.715066497000000,1.757335320000000,65.725999999999999,96.265000000000001,57.633000000000003,75.074229910000000,0.218972487000000,0.188522819000000,0.292636885000000,0.598691113000000,69.171000000000006,-0.019344880000000,-0.070933960000000,69.190344879999998,0.364105035000000,0.419685193000000,1.464641086000000,1.530150620000000,1146.517317000000048,18.953990829999999,-93.529897169999998,44.077845449999998,2,0
19,19,38.853999999999999,58.134000000000000,31.852000000000000,44.361188650000003,0.243680940000000,0.198787479000000,0.295996070000000,0.547906561000000,45.561999999999998,-0.029015834000000,-0.105100900000000,45.591015830000003,0.382461435000000,0.463920208000000,1.496216606000000,1.598571430000000,62.542999999999999,90.932000000000002,51.987000000000002,70.434138599999997,0.227177338000000,0.184974752000000,0.279727653000000,0.571712928000000,67.334000000000003,-0.016410820000000,-0.088338476000000,67.350410819999993,0.357710213000000,0.435519377000000,1.453911709000000,1.546224642000000,21.873000000000001,38.052999999999997,20.048999999999999,27.859297309999999,0.289626190000000,0.269999666000000,0.405747674000000,0.526870418000000,34.183999999999997,-0.092914036000000,-0.124844014000000,34.276914040000001,0.503308252000000,0.535099678000000,1.739724775000000,1.790907500000000,69.019000000000005,100.829999999999998,61.801000000000002,79.056256050000002,0.213065448000000,0.187289887000000,0.294415445000000,0.612922741000000,70.840000000000003,-0.018145478000000,-0.061768185000000,70.858145480000005,0.361885727000000,0.408896318000000,1.460902070000000,1.515640379000000,1146.029626000000007,18.970402140000001,-93.529897169999998,44.077806449999997,2,0
20,20,37.055999999999997,56.591999999999999,31.180000000000000,43.003852539999997,0.247756587000000,0.208610969000000,0.312736121000000,0.550961267000000,44.948000000000000,-0.037760759000000,-0.103662640000000,44.985760759999998,0.399822258000000,0.469761345000000,1.527202073000000,1.617579569000000,57.895000000000003,86.873000000000005,49.811000000000000,66.782944119999996,0.234640365000000,0.200168546000000,0.305169708000000,0.573377229000000,66.040000000000006,-0.029910730000000,-0.088075280000000,66.069910730000004,0.384914548000000,0.447055200000000,1.500526816000000,1.577589190000000,21.541000000000000,37.837000000000003,19.850999999999999,27.626771139999999,0.292843353000000,0.274445081000000,0.412275154000000,0.524645189000000,34.281999999999996,-0.096929155000000,-0.126791957000000,34.378929149999998,0.510443504000000,0.540018147000000,1.756510840000000,1.804956876000000,68.319999999999993,101.140000000000001,60.057000000000002,78.536117489999995,0.223503510000000,0.193674023000000,0.299991774000000,0.593800672000000,73.903000000000006,-0.023928511000000,-0.074330877000000,73.926928509999996,0.373344051000000,0.427437693000000,1.480386417000000,1.545317910000000,1145.720317000000023,18.986554779999999,-93.529897169999998,44.077767450000003,2,0
21,21,37.213000000000001,58.198000000000000,32.262999999999998,44.017859029999997,0.252431781000000,0.219943193000000,0.332314563000000,0.554366129000000,46.920000000000002,-0.047776368000000,-0.102055234000000,46.967776370000003,0.419588776000000,0.476588916000000,1.563915836000000,1.640045986000000,57.765000000000001,86.944000000000003,48.799999999999997,66.526922769999999,0.240050918000000,0.201639152000000,0.304236307000000,0.561280824000000,67.322999999999993,-0.031383553000000,-0.096243586000000,67.354383549999994,0.387522288000000,0.456758512000000,1.505132866000000,1.592081916000000,21.712000000000000,37.865000000000002,20.238000000000000,27.777363760000000,0.287049626000000,0.271128120000000,0.410610336000000,0.534477750000000,33.780000000000001,-0.093568878000000,-0.119423667000000,33.873568880000001,0.505124320000000,0.530839732000000,1.743966470000000,1.785275999000000,69.302000000000007,102.569999999999993,60.947000000000003,79.661594500000007,0.223295934000000,0.193562651000000,0.299914357000000,0.594199084000000,74.891000000000005,-0.023826234000000,-0.074066979000000,74.914826230000003,0.373144870000000,0.427068962000000,1.480043866000000,1.544734340000000,1145.522155999999995,19.008726950000000,-93.529897169999998,44.077728450000002,2,0
22,22,34.670000000000002,55.670000000000002,29.821000000000002,41.595071189999999,0.266443346000000,0.232455169000000,0.346998463000000,0.535674511000000,46.848999999999997,-0.059353700000000,-0.115849568000000,46.908353699999999,0.441076586000000,0.499693530000000,1.605710989000000,1.688325249000000,55.097000000000001,84.304000000000002,46.924999999999997,64.147744700000004,0.246040720000000,0.209517866000000,0.315833297000000,0.556616531000000,66.585999999999999,-0.038471282000000,-0.099873340000000,66.624471279999995,0.401414542000000,0.466514849000000,1.530101457000000,1.614128892000000,20.919000000000000,36.840000000000003,18.620000000000001,26.717625649999999,0.301548327000000,0.275645354000000,0.406780960000000,0.505428882000000,34.140999999999998,-0.098893675000000,-0.141033530000000,34.239893670000001,0.512361311000000,0.554001987000000,1.761078445000000,1.830693315000000,70.477000000000004,103.879999999999995,61.387999999999998,80.677441029999997,0.223467059000000,0.191578199000000,0.295682886000000,0.590951097000000,75.894999999999996,-0.022109483000000,-0.076085601000000,75.917109479999993,0.369591571000000,0.427624530000000,1.473956042000000,1.543307685000000,1145.225210000000061,19.056489419999998,-93.529897169999998,44.077689450000001,2,1
