OID_,SOURCE_ID,Red,Green__7062020_,Blue__7062020_,BI__7062020_,GLI__7062020_,NGRDI__7062020_,VARI__7062020_,BGI__7062020_,ExG__7062020_,ExR__7062020_,ExB__7062020_,ExGR__7062020_,MGRVI__7062020_,RGBVI___7062020_,GRRI___7062020_,VEG___7062020_,Red__6302020_,Green__6302020_,Blue__6302020_,BI__6302020_,GLI__6302020_,NGRDI__6302020_,VARI__6302020_,BGI__6302020_,ExG__6302020_,ExR__6302020_,ExB__6302020_,ExGR__6302020_,MGRVI__6302020_,RGBVI__6302020_,GRRI__6302020_,VEG__6302020_,Red__6232020_,Green__6232020_,Blue__6232020_,BI__6232020_,GLI__6232020_,NGRDI__6232020_,VARI__6232020_,BGI__6232020_,ExG__6232020_,ExR__6232020_,ExB__6232020_,ExGR__6232020_,MGRVI__6232020_,RGBVI__6232020_,GRRI__6232020_,VEG__6232020_,Red__6182020_,Green__6182020_,Blue__6182020_,BI__6182020_,GLI__6182020_,NGRDI__6182020_,VARI__6182020_,BGI__6182020_,ExG__6182020_,ExR__6182020_,ExB__6182020_,ExGR__6182020_,MGRVI__6182020_,RGBVI__6182020_,GRRI__6182020_,VEG__6182020_,Elevation_,Moisture__,Yld_Mass_D,Yld_Vol_Dr,X,Y,CLUSTER_ID,IS_SEED
866,866,48.228000000000002,75.061000000000007,43.545000000000002,57.318585499999998,0.241216230000000,0.217643099000000,0.336489266000000,0.580128162000000,58.348999999999997,-0.045205414000000,-0.084503159000000,58.394205409999998,0.415599848000000,0.456937534000000,1.556378038000000,1.610227697000000,58.633000000000003,85.563000000000002,55.695000000000000,67.972515729999998,0.198974266000000,0.186759688000000,0.304290347000000,0.650923881000000,56.798000000000002,-0.017393479000000,-0.037970694000000,56.815393479999997,0.360930419000000,0.383075316000000,1.459297665000000,1.484493891000000,45.139000000000003,68.680999999999997,39.280999999999999,52.591526700000003,0.238711888000000,0.206835354000000,0.315834664000000,0.571934014000000,52.942000000000000,-0.035835168000000,-0.089402421000000,52.977835169999999,0.396699558000000,0.453604140000000,1.521544562000000,1.593630694000000,29.864000000000001,40.145000000000003,25.146999999999998,32.330847650000003,0.186835278000000,0.146852548000000,0.229169453000000,0.626404284000000,25.279000000000000,0.017493379000000,-0.051906343000000,25.261506619999999,0.287504860000000,0.364271141000000,1.344260648000000,1.423461951000000,1155.603270999999950,16.733699800000000,12975.982669999999416,231.713699300000002,-93.538547410000007,44.065260570000000,2,0
867,867,49.923000000000002,78.233999999999995,45.299999999999997,59.623694069999999,0.243334088000000,0.220908729000000,0.341685072000000,0.579032134000000,61.244999999999997,-0.048091458000000,-0.085404452000000,61.293091459999999,0.421259704000000,0.460393024000000,1.567093324000000,1.618632604000000,59.899999999999999,88.332999999999998,57.024999999999999,69.863150790000006,0.203483758000000,0.191812889000000,0.311738005000000,0.645568474000000,59.741000000000000,-0.021792086000000,-0.041401553000000,59.762792089999998,0.370012220000000,0.391042918000000,1.474674457000000,1.499027316000000,46.432000000000002,69.763999999999996,40.225000000000001,53.668727529999998,0.233751133000000,0.200798651000000,0.307117189000000,0.576586778000000,52.871000000000002,-0.030425582000000,-0.085979504000000,52.901425580000002,0.386032435000000,0.445345656000000,1.502498277000000,1.576039102000000,29.402999999999999,40.389000000000003,25.652000000000001,32.423411469999998,0.189372244000000,0.157410591000000,0.248889896000000,0.635123425000000,25.722999999999999,0.008122040000000,-0.046898705000000,25.714877959999999,0.307209126000000,0.367645897000000,1.373635343000000,1.437502154000000,1155.030518000000029,16.674983030000000,13048.473140000000058,233.008178700000002,-93.538547410000007,44.065221970000003,2,0
868,868,49.655999999999999,78.528999999999996,45.067999999999998,59.620038020000003,0.247571312000000,0.225244763000000,0.347377793000000,0.573902635000000,62.334000000000003,-0.052008335000000,-0.089082440000000,62.386008330000003,0.428737445000000,0.467465469000000,1.581460448000000,1.633348216000000,60.601999999999997,88.254999999999995,57.341000000000001,70.117847729999994,0.198901013000000,0.185768892000000,0.302165742000000,0.649719563000000,58.567000000000000,-0.016548172000000,-0.038689027000000,58.583548170000000,0.359143706000000,0.382989589000000,1.456305072000000,1.483377156000000,47.917999999999999,72.465000000000003,41.975000000000001,55.705210930000000,0.234376530000000,0.203907528000000,0.313067544000000,0.579245153000000,55.036999999999999,-0.033135417000000,-0.084381429000000,55.070135420000000,0.391535677000000,0.446100225000000,1.512270963000000,1.580446395000000,29.606999999999999,40.533999999999999,25.722999999999999,32.564051419999998,0.188697781000000,0.155786202000000,0.246003872000000,0.634603049000000,25.738000000000000,0.009553117000000,-0.047168906000000,25.728446880000000,0.304189915000000,0.366559686000000,1.369068126000000,1.434703961000000,1154.626770000000079,16.646376610000001,13122.269039999999222,234.325958299999996,-93.538547410000007,44.065183370000000,2,0
869,869,49.753000000000000,78.844999999999999,45.365000000000002,59.860611030000001,0.247507990000000,0.226224358000000,0.349524828000000,0.575369396000000,62.572000000000003,-0.052831924000000,-0.088145180000000,62.624831919999998,0.430420869000000,0.467274718000000,1.584728559000000,1.634209150000000,59.659999999999997,87.590000000000003,56.530999999999999,69.347140440000004,0.202453230000000,0.189677419000000,0.307873764000000,0.645404727000000,58.988999999999997,-0.019952792000000,-0.041449399000000,59.008952790000002,0.366180569000000,0.389271692000000,1.468152866000000,1.494728581000000,47.204999999999998,71.218999999999994,40.218000000000004,54.522000179999999,0.239340297000000,0.202779842000000,0.307060839000000,0.564708856000000,55.015000000000001,-0.032349567000000,-0.094009153000000,55.047349570000002,0.389541854000000,0.455289155000000,1.508717297000000,1.591379861000000,29.250000000000000,40.247999999999998,25.664000000000001,32.321844519999999,0.188922532000000,0.158249158000000,0.250901127000000,0.637646591000000,25.582000000000001,0.007376894000000,-0.045379458000000,25.574623110000001,0.308765954000000,0.366674774000000,1.376000000000000,1.437253389000000,1154.142822000000024,16.639975069999998,13317.048099999999977,237.804157300000014,-93.538547410000007,44.065144770000003,2,0
870,870,51.988000000000000,80.629999999999995,47.006000000000000,61.680664389999997,0.239250886000000,0.215973699000000,0.334555903000000,0.582984001000000,62.265999999999998,-0.043684586000000,-0.082514586000000,62.309684590000003,0.412697282000000,0.453602459000000,1.550934831000000,1.603844420000000,60.679000000000002,88.590999999999994,57.146999999999998,70.228403400000005,0.201201323000000,0.186990018000000,0.302986225000000,0.645065526000000,59.356000000000002,-0.017636144000000,-0.041591536000000,59.373636140000002,0.361345495000000,0.387128586000000,1.459994397000000,1.489443957000000,47.365000000000002,71.570999999999998,41.146000000000001,54.951022379999998,0.235831179000000,0.203521221000000,0.311171102000000,0.574897654000000,54.631000000000000,-0.032858160000000,-0.087246536000000,54.663858159999997,0.390852966000000,0.448790603000000,1.511052465000000,1.583564681000000,30.436000000000000,41.177999999999997,26.190000000000001,33.205892450000000,0.185131888000000,0.149998604000000,0.236482917000000,0.636019234000000,25.730000000000000,0.014645618000000,-0.046133082000000,25.715354380000001,0.293395922000000,0.360449342000000,1.352937311000000,1.422350453000000,1153.615630999999894,16.645759580000000,13531.982420000000275,241.642269099999993,-93.538547410000007,44.065106170000000,2,0
871,871,50.003000000000000,78.043000000000006,45.363999999999997,59.578805950000003,0.241472561000000,0.218983803000000,0.339130645000000,0.581269300000000,60.719000000000001,-0.046357188000000,-0.083809469000000,60.765357190000003,0.417926402000000,0.457273926000000,1.560766354000000,1.612199217000000,56.332999999999998,82.370999999999995,52.856999999999999,65.197778540000002,0.202794854000000,0.187723498000000,0.303307046000000,0.641694286000000,55.552000000000000,-0.018296000000000,-0.043699918000000,55.570295999999999,0.362666584000000,0.389998361000000,1.462215753000000,1.493558925000000,47.386000000000003,71.468000000000004,40.744999999999997,54.812599050000003,0.237182289000000,0.202618338000000,0.308312742000000,0.570115296000000,54.805000000000000,-0.032128021000000,-0.090382772000000,54.837128020000002,0.389256083000000,0.451370271000000,1.508209176000000,1.585982154000000,31.108000000000001,41.604999999999997,26.082999999999998,33.560922599999998,0.185319193000000,0.144362081000000,0.225112588000000,0.626919841000000,26.018999999999998,0.019699178000000,-0.051508158000000,25.999300819999998,0.282829872000000,0.361704831000000,1.337437315000000,1.418249963000000,1153.144348000000036,16.663596630000001,13508.845950000000812,241.229110700000007,-93.538547410000007,44.065067569999997,2,0
872,872,47.914999999999999,74.769000000000005,42.918999999999997,56.945269480000000,0.244221457000000,0.218887548000000,0.336663950000000,0.574021319000000,58.704000000000001,-0.046424280000000,-0.088660230000000,58.750424279999997,0.417759504000000,0.462142125000000,1.560450798000000,1.618731328000000,58.841000000000001,86.063999999999993,55.575000000000003,68.210106780000004,0.201407114000000,0.187867913000000,0.304746446000000,0.645740379000000,57.712000000000003,-0.018388867000000,-0.041196129000000,57.730388869999999,0.362926569000000,0.387457574000000,1.462653592000000,1.490733712000000,47.744999999999997,71.680999999999997,41.567000000000000,55.213423110000001,0.232299269000000,0.200425368000000,0.307427529000000,0.579888673000000,54.049999999999997,-0.030050996000000,-0.083775071000000,54.080050999999997,0.385370285000000,0.442741231000000,1.501329982000000,1.572229123000000,30.905999999999999,41.914000000000001,26.861999999999998,33.830613730000003,0.184044747000000,0.151167262000000,0.239523043000000,0.640883714000000,26.059999999999999,0.013587207000000,-0.043209406000000,26.046412790000002,0.295580064000000,0.358172963000000,1.356176794000000,1.421011172000000,1152.674011000000064,16.680186270000000,13314.993650000000343,237.767463700000008,-93.538547410000007,44.065028970000000,2,0
873,873,45.683000000000000,71.840000000000003,41.527999999999999,54.688502370000002,0.244569949000000,0.222569199000000,0.344193697000000,0.578062361000000,56.469000000000001,-0.049567749000000,-0.086140923000000,56.518567750000003,0.424128333000000,0.462427241000000,1.572576232000000,1.623313634000000,58.383000000000003,85.067999999999998,55.948999999999998,67.762895240000006,0.196169692000000,0.186021708000000,0.304964458000000,0.657697372000000,55.804000000000002,-0.016709127000000,-0.033798395000000,55.820709129999997,0.359599797000000,0.377994944000000,1.457067982000000,1.477877180000000,47.401000000000003,71.403999999999996,40.994000000000000,54.850992249999997,0.235347292000000,0.202036951000000,0.308478236000000,0.574113495000000,54.412999999999997,-0.031555892000000,-0.087687658000000,54.444555889999997,0.388226896000000,0.448099193000000,1.506381722000000,1.581016555000000,30.847000000000001,42.103999999999999,26.896999999999998,33.900505570000000,0.186429216000000,0.154309057000000,0.244430451000000,0.638822915000000,26.463999999999999,0.010834468000000,-0.044549716000000,26.453165530000000,0.301440430000000,0.362373608000000,1.364930139000000,1.428653636000000,1152.267761000000064,16.698677060000001,12843.130619999999908,229.341342900000001,-93.538547410000007,44.064990369999997,2,0
874,874,47.191000000000003,73.715000000000003,42.954999999999998,56.290981309999999,0.241118632000000,0.219377037000000,0.340265038000000,0.582717222000000,57.283999999999999,-0.046671264000000,-0.082862914000000,57.330671260000003,0.418608025000000,0.456616553000000,1.562056324000000,1.611752033000000,59.573000000000000,87.198999999999998,56.688000000000002,69.200523300000000,0.200017890000000,0.188223912000000,0.306669331000000,0.650099198000000,58.137000000000000,-0.018661162000000,-0.038512730000000,58.155661160000001,0.363567275000000,0.384909527000000,1.463733571000000,1.488130299000000,46.487000000000002,71.084999999999994,41.197000000000003,54.501716190000003,0.237046125000000,0.209216480000000,0.322068740000000,0.579545614000000,54.485999999999997,-0.037810908000000,-0.084457293000000,54.523810910000002,0.400885583000000,0.450324519000000,1.529137178000000,1.591906668000000,28.446999999999999,39.963999999999999,25.975000000000001,32.047120149999998,0.189847413000000,0.168350119000000,0.271396927000000,0.649959964000000,25.506000000000000,-0.001464200000000,-0.038130655000000,25.507464200000001,0.327420562000000,0.367379568000000,1.404858157000000,1.448036879000000,1151.852080999999998,16.732012269999998,12467.716549999999188,222.637531300000006,-93.538547410000007,44.064951770000000,2,0
875,875,43.814000000000000,68.866000000000000,39.759000000000000,52.418096849999998,0.244725605000000,0.222328718000000,0.343549869000000,0.577338600000000,54.158999999999999,-0.049373192000000,-0.086614318000000,54.208373190000003,0.423713265000000,0.462720755000000,1.571780709000000,1.623443003000000,62.936999999999998,90.867000000000004,58.392000000000003,72.174564590000003,0.199314994000000,0.181594757000000,0.292730474000000,0.642609528000000,60.405000000000001,-0.012984222000000,-0.042970650000000,60.417984220000001,0.351595084000000,0.383997658000000,1.443777110000000,1.480267476000000,55.244999999999997,81.435000000000002,47.926000000000002,63.194331830000003,0.224397743000000,0.191615452000000,0.295085292000000,0.588518450000000,59.698999999999998,-0.022166127000000,-0.077671365000000,59.721166130000000,0.369658350000000,0.429339929000000,1.474070052000000,1.545508793000000,33.844000000000001,44.372999999999998,28.268999999999998,36.117935650000000,0.176542334000000,0.134612680000000,0.210799231000000,0.637076601000000,26.632999999999999,0.028253479000000,-0.045042541000000,26.604746519999999,0.264433670000000,0.345977845000000,1.311103888000000,1.392092612000000,1154.624968999999965,17.923492910000000,12659.145259999999325,226.055908200000005,-93.539551009999997,44.064990369999997,4,0
876,876,48.567000000000000,74.888000000000005,43.148000000000003,57.238436790000002,0.240427179000000,0.213203191000000,0.327754741000000,0.576167076000000,58.061000000000000,-0.041381008000000,-0.086918003000000,58.102381010000002,0.407866563000000,0.455963561000000,1.541952354000000,1.603912591000000,61.869999999999997,89.885000000000005,58.862000000000002,71.581993010000005,0.196464583000000,0.184606767000000,0.301583542000000,0.654858986000000,59.037999999999997,-0.015511568000000,-0.035506156000000,59.053511569999998,0.357045545000000,0.378592396000000,1.452804267000000,1.477117099000000,46.920999999999999,70.971000000000004,40.776000000000003,54.470619780000000,0.236218587000000,0.204000271000000,0.311867835000000,0.574544532000000,54.244999999999997,-0.033287115000000,-0.087507248000000,54.278287120000002,0.391699532000000,0.449434839000000,1.512563671000000,1.584945101000000,29.462000000000000,40.555999999999997,25.614000000000001,32.500643969999999,0.191176903000000,0.158444971000000,0.249842357000000,0.631571161000000,26.036000000000001,0.007223524000000,-0.049109085000000,26.028776480000001,0.309129310000000,0.370983905000000,1.376552848000000,1.442229034000000,1151.382233000000042,16.780757900000001,12584.071529999999257,224.715301500000010,-93.538547410000007,44.064913169999997,2,0
877,877,64.230999999999995,95.938000000000002,55.984999999999999,74.081129919999995,0.229611781000000,0.197959655000000,0.304336558000000,0.583553962000000,71.659999999999997,-0.027825532000000,-0.081233750000000,71.687825529999998,0.380989100000000,0.438132469000000,1.493640143000000,1.563569126000000,58.484000000000002,85.224999999999994,54.259000000000000,67.398610180000006,0.203772692000000,0.186077420000000,0.298949134000000,0.636655911000000,57.707000000000001,-0.016908793000000,-0.046787360000000,57.723908790000003,0.359700288000000,0.391892335000000,1.457236167000000,1.494081130000000,45.677000000000000,68.007999999999996,39.499000000000002,52.509197270000001,0.229845564000000,0.196428729000000,0.301013668000000,0.580799318000000,50.840000000000003,-0.026505379000000,-0.082968195000000,50.866505380000000,0.378262484000000,0.438756834000000,1.488889375000000,1.562710574000000,31.844999999999999,41.616999999999997,27.430000000000000,34.149102550000002,0.168122715000000,0.133021154000000,0.212287105000000,0.659105654000000,23.959000000000000,0.029397772000000,-0.031865757000000,23.929602230000000,0.261416638000000,0.329484524000000,1.306861360000000,1.373450655000000,1156.540557999999919,17.473539830000000,9168.861571999999796,163.729469300000005,-93.538508809999996,44.065646569999998,4,0
878,878,67.438999999999993,97.918999999999997,59.463000000000001,76.750673509999999,0.213596084000000,0.184327338000000,0.287832287000000,0.607267231000000,68.936000000000007,-0.015587512000000,-0.065255470000000,68.951587509999996,0.356540649000000,0.410200056000000,1.451963997000000,1.514115696000000,62.331000000000003,87.159000000000006,56.936000000000000,70.056055979999996,0.187512986000000,0.166084688000000,0.268254208000000,0.653242924000000,55.051000000000002,0.000505750000000,-0.036083633000000,55.050494250000000,0.323252733000000,0.363176921000000,1.398325071000000,1.441122015000000,49.488000000000000,72.060000000000002,42.398000000000003,56.093065959999997,0.221324882000000,0.185704413000000,0.285180038000000,0.588370802000000,52.234000000000002,-0.016937284000000,-0.077481610000000,52.250937280000002,0.359027362000000,0.424430264000000,1.456110572000000,1.533051747000000,35.723999999999997,44.853999999999999,29.164000000000001,37.142179020000000,0.160547492000000,0.113306362000000,0.177578092000000,0.650198422000000,24.820000000000000,0.047015728000000,-0.036671466000000,24.772984269999998,0.223740271000000,0.317652398000000,1.255570485000000,1.343330032000000,1155.718231000000060,17.599710940000001,9150.617675999999847,163.403690299999994,-93.538508809999996,44.065607970000002,4,0
879,879,61.491999999999997,92.712000000000003,55.209000000000003,71.704985160000007,0.227465453000000,0.202459080000000,0.315369463000000,0.595489257000000,68.722999999999999,-0.031627454000000,-0.073631532000000,68.754627450000001,0.388974231000000,0.433729609000000,1.507708320000000,1.562804457000000,53.728000000000002,80.242999999999995,50.822000000000003,63.004001770000002,0.211050574000000,0.197915967000000,0.318885374000000,0.633351196000000,55.936000000000000,-0.027186095000000,-0.049202080000000,55.963186090000001,0.380911358000000,0.404424803000000,1.493504318000000,1.521416331000000,48.076000000000001,69.760000000000005,40.234999999999999,54.149837179999999,0.224767481000000,0.184018466000000,0.279429389000000,0.576763188000000,51.209000000000003,-0.015522139000000,-0.084968147000000,51.224522139999998,0.355982374000000,0.431143644000000,1.451035860000000,1.539668215000000,31.922000000000001,42.213999999999999,27.391999999999999,34.406189089999998,0.174715810000000,0.138825942000000,0.220177991000000,0.648884256000000,25.114000000000001,0.024395241000000,-0.038070286000000,25.089604760000000,0.272401977000000,0.341667064000000,1.322410877000000,1.391552857000000,1155.455658000000085,17.881040100000000,9273.220703000000867,165.593029000000001,-93.538508809999996,44.065569369999999,4,0
880,880,57.356999999999999,87.835999999999999,50.944000000000003,67.330724739999994,0.237244386000000,0.209920588000000,0.323388047000000,0.579989981000000,67.370999999999995,-0.038423143000000,-0.084198290000000,67.409423140000001,0.402121048000000,0.450606067000000,1.531391112000000,1.593064720000000,49.450000000000003,76.274000000000001,47.323999999999998,59.168084170000000,0.223702682000000,0.213356241000000,0.342142857000000,0.620447335000000,55.774000000000001,-0.040705469000000,-0.057905321000000,55.814705470000000,0.408133866000000,0.426280472000000,1.542446916000000,1.565184295000000,42.332999999999998,64.890000000000001,37.112000000000002,49.598708090000002,0.240578325000000,0.210374640000000,0.321732681000000,0.571921714000000,50.335000000000001,-0.038963522000000,-0.089605432000000,50.373963519999997,0.402917177000000,0.456546663000000,1.532846715000000,1.601528119000000,28.829999999999998,38.786999999999999,25.320000000000000,31.499749569999999,0.177826364000000,0.147255868000000,0.235406766000000,0.652796040000000,23.423999999999999,0.016946964000000,-0.035927564000000,23.407053040000001,0.288261000000000,0.346604616000000,1.345369407000000,1.404806154000000,1156.428405999999995,17.918281080000000,9648.310303000000204,172.291061399999990,-93.538508809999996,44.065530770000002,2,0
881,881,57.195000000000000,87.941000000000003,50.898000000000003,67.318877760000007,0.238714676000000,0.211842685000000,0.326259046000000,0.578774406000000,67.789000000000001,-0.040135895000000,-0.085106665000000,67.829135890000003,0.405488148000000,0.453041844000000,1.537564472000000,1.598461690000000,42.652999999999999,67.581999999999994,41.953000000000003,52.110969230000002,0.230049597000000,0.226144147000000,0.365088896000000,0.620771803000000,50.558000000000000,-0.051697900000000,-0.058137304000000,50.609697900000000,0.430283109000000,0.437001026000000,1.584460648000000,1.593215717000000,43.247000000000000,66.509000000000000,38.103999999999999,50.812284949999999,0.241018991000000,0.211942855000000,0.324652487000000,0.572914944000000,51.667000000000002,-0.040330042000000,-0.089026106000000,51.707330040000002,0.405663402000000,0.457158982000000,1.537887021000000,1.604111587000000,28.405000000000001,38.557000000000002,24.959000000000000,31.179255680000001,0.182023023000000,0.151608375000000,0.241697022000000,0.647327334000000,23.750000000000000,0.013163477000000,-0.039320721000000,23.736836520000001,0.296403877000000,0.354199726000000,1.357401866000000,1.417138369000000,1157.538268999999900,17.602641580000000,9995.122558999999455,178.484123199999999,-93.538508809999996,44.065492169999999,1,0
882,882,57.192999999999998,87.506000000000000,50.823000000000000,67.110149789999994,0.236711562000000,0.209490045000000,0.322904683000000,0.580794460000000,66.995999999999995,-0.038030503000000,-0.083641739000000,67.034030500000000,0.401365722000000,0.449694364000000,1.530012414000000,1.591373251000000,40.716000000000001,64.334000000000003,39.718000000000004,49.578811790000003,0.230672112000000,0.224826273000000,0.361507378000000,0.617371841000000,48.234000000000002,-0.050643789000000,-0.060295093000000,48.284643789999997,0.428017603000000,0.438098677000000,1.580066804000000,1.593178491000000,44.173000000000002,66.903999999999996,38.048000000000002,51.234914689999997,0.238796643000000,0.204641825000000,0.311259910000000,0.568695444000000,51.587000000000003,-0.033943336000000,-0.091445432000000,51.620943339999997,0.392832502000000,0.454039918000000,1.514590361000000,1.591775934000000,31.335999999999999,40.667999999999999,26.318999999999999,33.309262380000000,0.170377938000000,0.129603911000000,0.204268359000000,0.647167306000000,23.681000000000001,0.032570202000000,-0.038865779000000,23.648429799999999,0.254925789000000,0.334522667000000,1.297804442000000,1.375441287000000,1158.196899000000030,17.173356060000000,11123.343989999999394,198.630916600000006,-93.538508809999996,44.065453570000003,1,0
883,883,59.259999999999998,89.777000000000001,53.343000000000004,69.323235589999996,0.229161033000000,0.204761234000000,0.318901917000000,0.594172227000000,66.950999999999993,-0.033664394000000,-0.074596304000000,66.984664390000006,0.393043278000000,0.436573978000000,1.514967938000000,1.568975940000000,41.713999999999999,65.734999999999999,41.052999999999997,50.815013630000003,0.227332347000000,0.223557222000000,0.361783842000000,0.624522705000000,48.703000000000003,-0.049395968000000,-0.055627534000000,48.752395970000002,0.425832271000000,0.432348210000000,1.575849835000000,1.584254067000000,43.959000000000003,65.921999999999997,37.914000000000001,50.713493149999998,0.233818554000000,0.199879870000000,0.305181542000000,0.575134250000000,49.970999999999997,-0.029631584000000,-0.086893332000000,50.000631579999997,0.384402121000000,0.445589317000000,1.499624650000000,1.575350593000000,32.551000000000002,41.436999999999998,26.538000000000000,34.062971169999997,0.167543656000000,0.120100557000000,0.187270811000000,0.640442117000000,23.785000000000000,0.041127668000000,-0.042613851000000,23.743872329999999,0.236785683000000,0.330581823000000,1.272987005000000,1.362573024000000,1157.844910000000027,17.008832930000001,12273.401369999999588,219.167625399999991,-93.538508809999996,44.065414969999999,3,0
884,884,57.585999999999999,88.209999999999994,52.058999999999997,67.841214059999999,0.233425970000000,0.210046915000000,0.326701303000000,0.590171182000000,66.775000000000006,-0.038359405000000,-0.077467843000000,66.813359399999996,0.402342593000000,0.443750866000000,1.531795923000000,1.584139170000000,43.567999999999998,67.665999999999997,42.749000000000002,52.612847549999998,0.221137925000000,0.216642394000000,0.351872673000000,0.631764845000000,49.015000000000001,-0.043321665000000,-0.050767942000000,49.058321669999998,0.413860680000000,0.421693046000000,1.553112376000000,1.562958168000000,42.619999999999997,65.129000000000005,36.933999999999997,49.740564919999997,0.241663966000000,0.208902171000000,0.317856386000000,0.567089929000000,50.704000000000001,-0.037744586000000,-0.092764181000000,50.741744590000003,0.400333731000000,0.458682795000000,1.528132332000000,1.602762856000000,31.047000000000001,40.844999999999999,26.000000000000000,33.207580630000002,0.177623849000000,0.136287765000000,0.213501264000000,0.636552822000000,24.643000000000001,0.026772361000000,-0.045407183000000,24.616227640000002,0.267604941000000,0.347840636000000,1.315586047000000,1.395647283000000,1157.189544999999953,16.909941669999998,12693.421630000000732,226.667972600000013,-93.538508809999996,44.065376370000003,1,0
885,885,55.832000000000001,85.897999999999996,50.462000000000003,65.934543480000002,0.235542450000000,0.212135751000000,0.329425428000000,0.587464202000000,65.501999999999995,-0.040236846000000,-0.079353979000000,65.542236849999995,0.406000825000000,0.447345459000000,1.538508382000000,1.591200119000000,41.759000000000000,64.844999999999999,40.558000000000000,50.311163340000000,0.223450169000000,0.216558478000000,0.349544257000000,0.625460714000000,47.372999999999998,-0.043369892000000,-0.054795396000000,47.416369889999999,0.413714738000000,0.425734910000000,1.552838909000000,1.568002316000000,41.749000000000002,64.733000000000004,36.985999999999997,49.333235879999997,0.243663575000000,0.215848688000000,0.330724070000000,0.571362365000000,50.731000000000002,-0.043803496000000,-0.090282154000000,50.774803499999997,0.412479677000000,0.461459147000000,1.550528156000000,1.614352454000000,29.484999999999999,39.426000000000002,25.317000000000000,31.962087910000001,0.179942239000000,0.144258536000000,0.228035968000000,0.642139705000000,24.050000000000001,0.019665068000000,-0.042261324000000,24.030334929999999,0.282635284000000,0.351142738000000,1.337154485000000,1.406768017000000,1156.558228000000099,16.834814070000000,12962.707280000000537,231.476642599999991,-93.538508809999996,44.065337769999999,1,0
886,886,44.548999999999999,69.882999999999996,39.359000000000002,52.969733410000003,0.249729517000000,0.221389122000000,0.337458207000000,0.563212799000000,55.857999999999997,-0.048861117000000,-0.096107054000000,55.906861120000002,0.422090273000000,0.471630523000000,1.568677187000000,1.634733456000000,59.423999999999999,88.287000000000006,54.575000000000003,69.051277490000004,0.215350359000000,0.195401832000000,0.309901649000000,0.618154428000000,62.575000000000003,-0.025179202000000,-0.058738618000000,62.600179199999999,0.376430829000000,0.412363663000000,1.485712843000000,1.528428994000000,54.956000000000003,80.447999999999993,46.661000000000001,62.367971380000000,0.225813579000000,0.188266226000000,0.287256460000000,0.580014419000000,59.279000000000003,-0.019276632000000,-0.083061544000000,59.298276629999997,0.363643412000000,0.432436899000000,1.463861999000000,1.545836203000000,33.648000000000003,44.654000000000003,28.138999999999999,36.138487980000001,0.182143684000000,0.140558351000000,0.219404741000000,0.630156313000000,27.521000000000001,0.023047510000000,-0.049411411000000,27.497952489999999,0.275670379000000,0.356079422000000,1.327092249000000,1.408506194000000,1154.350525000000061,17.850083829999999,12630.526120000000446,225.544837999999999,-93.539551009999997,44.064951770000000,2,0
887,887,55.427999999999997,85.484999999999999,50.353000000000002,65.613446330000002,0.235551091000000,0.213301825000000,0.331901502000000,0.589027315000000,65.188999999999993,-0.041229492000000,-0.078376711000000,65.230229489999999,0.408038834000000,0.447259639000000,1.542271054000000,1.592385053000000,41.747000000000000,65.364999999999995,41.064000000000000,50.667699540000001,0.224401871000000,0.220498170000000,0.357588421000000,0.628226115000000,47.918999999999997,-0.046695821000000,-0.053148958000000,47.965695820000001,0.420549460000000,0.427314987000000,1.565741251000000,1.574365675000000,41.978000000000002,64.370000000000005,36.527999999999999,49.125499720000001,0.242388273000000,0.210554030000000,0.320710398000000,0.567469318000000,50.234000000000002,-0.039200426000000,-0.092603376000000,50.273200430000003,0.403231594000000,0.459782388000000,1.533422269000000,1.606103704000000,29.032000000000000,39.084000000000003,25.134000000000000,31.634021959999998,0.181374401000000,0.147571789000000,0.233865339000000,0.643076451000000,24.001999999999999,0.016737802000000,-0.041784450000000,23.985262200000001,0.288853100000000,0.353469487000000,1.346238633000000,1.412449597000000,1155.934081999999989,16.783316610000000,13106.881349999999657,234.051170299999995,-93.538508809999996,44.065299170000003,1,0
888,888,55.704999999999998,84.575000000000003,49.482999999999997,65.075712159999995,0.233150347000000,0.205802680000000,0.317962047000000,0.585078333000000,63.962000000000003,-0.034716989000000,-0.080620564000000,63.996716990000003,0.394880307000000,0.443668484000000,1.518265865000000,1.579343997000000,41.771000000000001,64.328999999999994,40.558999999999997,50.093476500000001,0.219576469000000,0.212610745000000,0.344181505000000,0.630493246000000,46.328000000000003,-0.039885721000000,-0.051455417000000,46.367885719999997,0.406831358000000,0.419042927000000,1.540039740000000,1.555214189000000,43.594999999999999,65.141999999999996,36.939999999999998,50.028551139999998,0.235979679000000,0.198157021000000,0.300110032000000,0.567068865000000,49.749000000000002,-0.028206237000000,-0.092162799000000,49.777206239999998,0.381340257000000,0.449801005000000,1.494253928000000,1.578993552000000,29.378000000000000,39.311999999999998,24.949000000000002,31.785493700000000,0.182751540000000,0.144620760000000,0.227109577000000,0.634640822000000,24.297000000000001,0.019406444000000,-0.046811692000000,24.277593560000000,0.283315921000000,0.356604173000000,1.338144190000000,1.412978708000000,1155.304564999999911,16.735666280000000,13150.476810000000114,234.829677599999997,-93.538508809999996,44.065260570000000,1,0
